page,1
ऐन मौके,"ठीक या उचित समय, अवसर"
ऐबी,दोषी; शैतानी करने वाला
ऐबु,"दोष, दुर्गुण"
ऐबु लगउबु ,व्यभिचरण दोष लगाना
ऐरन,कानों में पहनने का गहना
page,2
page,3
