page,1
ऊकड़-बाकड़,"अंड-बंड, अपशब्द"
ऊकबीक,परेशान
ऊकर,एक घास या खरीफ की फसल का खर-पतवार
ऊखाहरन,लम्बी चौड़ी कथा; निरर्थक बात; वाणासुर की कन्या उषा का श्रीकृष्ण के पौत्र अनिरुद्ध द्वारा हर ले जाने की कथा
"ऊँटकउँहा, उठकुरुआँ",पैरों पर भार देकर (बैठना)
ऊढ़,बेनाम का मनुष्य (काम न करने वाला)
ऊत,एक प्रकार का भूत; विचित्र पुरुष
ऊथल,"छिछला, उथल़ा"
ऊदी,हल्की ललाई लिये हुए काले रंग की
ऊमडाम,"दिखावा, उत्साह"
ऊहि,स्मृति (बचपन की )
page,2
page,3
